alpha_value 	 Set_number 	 Precision 	 Recall 	 FScore 	 Error 	 sky_Error 	 cloud_Error 
0.830000 	 40 	 0.975917 	 0.957049 	 0.966391 	 5.569471 	 1.975965 	 3.593506 
0.830000 	 41 	 0.983514 	 0.995902 	 0.989669 	 1.408163 	 1.130612 	 0.277551 
0.830000 	 42 	 0.983530 	 0.995723 	 0.989589 	 1.758144 	 1.399238 	 0.358906 
0.830000 	 43 	 0.961901 	 0.974413 	 0.968117 	 3.317944 	 1.995204 	 1.322740 
0.830000 	 44 	 0.930935 	 0.950242 	 0.940489 	 7.806039 	 4.576126 	 3.229913 
0.830000 	 45 	 0.978412 	 0.982580 	 0.980491 	 3.087375 	 1.711862 	 1.375514 
0.830000 	 46 	 0.997503 	 0.996618 	 0.997060 	 0.573061 	 0.243265 	 0.329796 
0.830000 	 47 	 0.996463 	 0.979409 	 0.987863 	 2.293732 	 0.331308 	 1.962424 
0.830000 	 48 	 0.995654 	 0.961227 	 0.978138 	 3.845714 	 0.375510 	 3.470204 
0.830000 	 49 	 0.993707 	 0.952247 	 0.972536 	 4.846558 	 0.543405 	 4.303154 
0.830000 	 50 	 0.966181 	 0.970201 	 0.968187 	 5.233673 	 2.787591 	 2.446082 
0.830000 	 51 	 0.984569 	 0.956857 	 0.970515 	 4.856982 	 1.252820 	 3.604163 
0.830000 	 52 	 0.938128 	 0.964651 	 0.951205 	 7.635841 	 4.908576 	 2.727265 
0.840000 	 1 	 0.891848 	 0.835288 	 0.862642 	 11.998393 	 4.568903 	 7.429490 
0.840000 	 2 	 0.827160 	 0.946328 	 0.882740 	 7.231573 	 5.687754 	 1.543819 
0.840000 	 3 	 0.933417 	 0.582270 	 0.717167 	 40.922679 	 3.700928 	 37.221751 
0.840000 	 4 	 0.893840 	 0.937039 	 0.914930 	 9.344782 	 5.968293 	 3.376488 
0.840000 	 5 	 0.973684 	 0.996504 	 0.984962 	 2.824957 	 2.500374 	 0.324584 
0.840000 	 6 	 0.881388 	 0.940979 	 0.910209 	 9.799599 	 6.684202 	 3.115397 
0.840000 	 7 	 0.882511 	 0.886185 	 0.884344 	 15.180771 	 7.726715 	 7.454056 
0.840000 	 8 	 0.714576 	 0.901631 	 0.797279 	 25.674418 	 20.166226 	 5.508192 
0.840000 	 9 	 0.739182 	 0.809654 	 0.772815 	 28.619372 	 17.175620 	 11.443751 
0.840000 	 10 	 0.945278 	 0.886657 	 0.915029 	 13.131880 	 4.093249 	 9.038631 
0.840000 	 11 	 0.906444 	 0.753478 	 0.822913 	 19.423370 	 4.657917 	 14.765453 
0.840000 	 12 	 0.949292 	 0.970231 	 0.959647 	 6.550754 	 4.160785 	 2.389969 
0.840000 	 13 	 0.977515 	 0.964006 	 0.970713 	 4.706884 	 1.794310 	 2.912574 
0.840000 	 14 	 0.886416 	 0.981205 	 0.931405 	 11.625801 	 10.113929 	 1.511872 
0.840000 	 15 	 0.956606 	 0.989061 	 0.972563 	 4.056327 	 3.261224 	 0.795102 
0.840000 	 16 	 0.976702 	 0.997551 	 0.987017 	 2.257143 	 2.046531 	 0.210612 
0.840000 	 17 	 0.868884 	 0.949301 	 0.907314 	 8.606227 	 6.356529 	 2.249698 
0.840000 	 18 	 0.983268 	 0.997779 	 0.990470 	 1.210731 	 1.070653 	 0.140078 
0.840000 	 19 	 0.997727 	 0.853312 	 0.919886 	 12.247530 	 0.160165 	 12.087366 
0.840000 	 20 	 0.874068 	 0.943804 	 0.907599 	 9.662386 	 6.836926 	 2.825460 
0.840000 	 21 	 0.912261 	 0.904031 	 0.908127 	 8.404790 	 3.995143 	 4.409647 
0.840000 	 22 	 0.908610 	 0.931446 	 0.919886 	 7.672628 	 4.430613 	 3.242014 
0.840000 	 23 	 0.849359 	 0.962935 	 0.902588 	 8.286700 	 6.808967 	 1.477733 
0.840000 	 24 	 0.973622 	 0.872645 	 0.920372 	 8.101852 	 1.268519 	 6.833333 
0.840000 	 25 	 0.996821 	 0.956615 	 0.976304 	 4.403519 	 0.289301 	 4.114218 
0.840000 	 26 	 0.965274 	 0.934546 	 0.949662 	 7.097980 	 2.408664 	 4.689316 
0.840000 	 27 	 0.986989 	 0.921728 	 0.953243 	 6.914501 	 0.929168 	 5.985333 
0.840000 	 28 	 0.716608 	 0.970467 	 0.824438 	 16.429971 	 15.255983 	 1.173988 
0.840000 	 29 	 0.962592 	 0.958657 	 0.960621 	 5.126544 	 2.429957 	 2.696588 
0.840000 	 30 	 0.871067 	 0.960029 	 0.913387 	 9.794807 	 7.644522 	 2.150285 
0.840000 	 31 	 0.917682 	 0.944621 	 0.930957 	 9.255755 	 5.597459 	 3.658296 
0.840000 	 32 	 0.953796 	 0.962692 	 0.958223 	 4.608719 	 2.560400 	 2.048320 
0.840000 	 33 	 0.710297 	 0.963882 	 0.817884 	 15.081288 	 13.812313 	 1.268976 
0.840000 	 34 	 0.838645 	 0.908575 	 0.872211 	 10.784964 	 7.081385 	 3.703579 
0.840000 	 35 	 0.974087 	 0.998703 	 0.986241 	 2.229566 	 2.125769 	 0.103797 
0.840000 	 36 	 0.997988 	 0.970614 	 0.984111 	 2.800996 	 0.174849 	 2.626147 
0.840000 	 37 	 0.993942 	 0.800634 	 0.886877 	 15.633888 	 0.373549 	 15.260338 
0.840000 	 38 	 0.891166 	 0.919771 	 0.905243 	 10.458362 	 6.100851 	 4.357511 
0.840000 	 39 	 0.775588 	 0.969952 	 0.861949 	 15.843102 	 14.310882 	 1.532220 
0.840000 	 40 	 0.976180 	 0.956726 	 0.966355 	 5.573688 	 1.953194 	 3.620493 
0.840000 	 41 	 0.983306 	 0.996023 	 0.989623 	 1.414694 	 1.145306 	 0.269388 
0.840000 	 42 	 0.983255 	 0.995841 	 0.989508 	 1.772202 	 1.423220 	 0.348982 
0.840000 	 43 	 0.963581 	 0.973555 	 0.968542 	 3.269301 	 1.902186 	 1.367116 
0.840000 	 44 	 0.932543 	 0.948178 	 0.940296 	 7.816023 	 4.452155 	 3.363869 
0.840000 	 45 	 0.978685 	 0.982283 	 0.980481 	 3.088212 	 1.689271 	 1.398941 
0.840000 	 46 	 0.997411 	 0.996643 	 0.997027 	 0.579592 	 0.252245 	 0.327347 
0.840000 	 47 	 0.996532 	 0.979237 	 0.987809 	 2.303573 	 0.324747 	 1.978826 
0.840000 	 48 	 0.995654 	 0.961236 	 0.978142 	 3.844898 	 0.375510 	 3.469388 
0.840000 	 49 	 0.993892 	 0.950686 	 0.971809 	 4.970329 	 0.526450 	 4.443879 
0.840000 	 50 	 0.967014 	 0.968817 	 0.967915 	 5.272366 	 2.712728 	 2.559638 
0.840000 	 51 	 0.984999 	 0.955733 	 0.970145 	 4.914005 	 1.215923 	 3.698082 
0.840000 	 52 	 0.939028 	 0.963643 	 0.951176 	 7.632496 	 4.827477 	 2.805020 
0.850000 	 1 	 0.898303 	 0.831451 	 0.863585 	 11.848310 	 4.245774 	 7.602536 
0.850000 	 2 	 0.840734 	 0.940361 	 0.887761 	 6.839400 	 5.123953 	 1.715446 
0.850000 	 3 	 0.933950 	 0.579331 	 0.715090 	 41.134325 	 3.650693 	 37.483632 
0.850000 	 4 	 0.895391 	 0.936083 	 0.915285 	 9.292693 	 5.864957 	 3.427736 
0.850000 	 5 	 0.973710 	 0.996495 	 0.984970 	 2.823297 	 2.497883 	 0.325414 
0.850000 	 6 	 0.886901 	 0.937198 	 0.911356 	 9.623413 	 6.308450 	 3.314963 
0.850000 	 7 	 0.882929 	 0.885317 	 0.884121 	 15.198893 	 7.687999 	 7.510894 
0.850000 	 8 	 0.718281 	 0.899248 	 0.798641 	 25.391059 	 19.749425 	 5.641634 
0.850000 	 9 	 0.743994 	 0.804280 	 0.772963 	 28.405353 	 16.638492 	 11.766861 
0.850000 	 10 	 0.946513 	 0.883434 	 0.913886 	 13.276692 	 3.981082 	 9.295610 
0.850000 	 11 	 0.909173 	 0.751711 	 0.822978 	 19.369179 	 4.497883 	 14.871296 
0.850000 	 12 	 0.949390 	 0.970170 	 0.959668 	 6.546860 	 4.152023 	 2.394836 
0.850000 	 13 	 0.977600 	 0.963534 	 0.970516 	 4.737213 	 1.786483 	 2.950730 
0.850000 	 14 	 0.887165 	 0.980380 	 0.931446 	 11.608552 	 10.030272 	 1.578280 
0.850000 	 15 	 0.955407 	 0.989421 	 0.972116 	 4.125714 	 3.356735 	 0.768980 
0.850000 	 16 	 0.976542 	 0.997665 	 0.986990 	 2.262041 	 2.061224 	 0.200816 
0.850000 	 17 	 0.873314 	 0.947240 	 0.908776 	 8.438465 	 6.097336 	 2.341129 
0.850000 	 18 	 0.983582 	 0.997740 	 0.990610 	 1.192709 	 1.050174 	 0.142535 
0.850000 	 19 	 0.997948 	 0.850806 	 0.918522 	 12.438042 	 0.144148 	 12.293894 
0.850000 	 20 	 0.875755 	 0.942721 	 0.908005 	 9.604553 	 6.724612 	 2.879941 
0.850000 	 21 	 0.914536 	 0.901553 	 0.907998 	 8.394741 	 3.871211 	 4.523530 
0.850000 	 22 	 0.911987 	 0.928147 	 0.919996 	 7.634042 	 4.236009 	 3.398034 
0.850000 	 23 	 0.852127 	 0.961758 	 0.903630 	 8.178635 	 6.653989 	 1.524646 
0.850000 	 24 	 0.974332 	 0.870637 	 0.919571 	 8.171717 	 1.230640 	 6.941077 
0.850000 	 25 	 0.996848 	 0.956273 	 0.976139 	 4.433388 	 0.286741 	 4.146647 
0.850000 	 26 	 0.965691 	 0.933406 	 0.949274 	 7.146827 	 2.375819 	 4.771008 
0.850000 	 27 	 0.987661 	 0.920231 	 0.952754 	 6.978933 	 0.879149 	 6.099784 
0.850000 	 28 	 0.720764 	 0.969203 	 0.826722 	 16.150291 	 14.926061 	 1.224230 
0.850000 	 29 	 0.963034 	 0.958116 	 0.960568 	 5.130750 	 2.398836 	 2.731914 
0.850000 	 30 	 0.874902 	 0.957967 	 0.914552 	 9.630047 	 7.368802 	 2.261245 
0.850000 	 31 	 0.918726 	 0.943778 	 0.931084 	 9.229215 	 5.515269 	 3.713946 
0.850000 	 32 	 0.954161 	 0.962541 	 0.958332 	 4.595440 	 2.538821 	 2.056619 
0.850000 	 33 	 0.714314 	 0.962062 	 0.819881 	 14.851560 	 13.518631 	 1.332929 
0.850000 	 34 	 0.844800 	 0.903248 	 0.873047 	 10.641388 	 6.722026 	 3.919363 
0.850000 	 35 	 0.975000 	 0.998495 	 0.986608 	 2.168949 	 2.048544 	 0.120405 
0.850000 	 36 	 0.998104 	 0.969469 	 0.983578 	 2.893112 	 0.164614 	 2.728498 
0.850000 	 37 	 0.994395 	 0.794967 	 0.883568 	 16.037151 	 0.342986 	 15.694165 
0.850000 	 38 	 0.893811 	 0.917341 	 0.905423 	 10.408769 	 5.919289 	 4.489480 
0.850000 	 39 	 0.778693 	 0.968855 	 0.863428 	 15.628811 	 14.040690 	 1.588122 
0.850000 	 40 	 0.976770 	 0.956182 	 0.966366 	 5.568627 	 1.902593 	 3.666034 
0.850000 	 41 	 0.983214 	 0.996107 	 0.989618 	 1.415510 	 1.151837 	 0.263673 
0.850000 	 42 	 0.983178 	 0.995841 	 0.989469 	 1.778818 	 1.429836 	 0.348982 
0.850000 	 43 	 0.965642 	 0.971524 	 0.968574 	 3.259061 	 1.786979 	 1.472082 
0.850000 	 44 	 0.933842 	 0.946614 	 0.940185 	 7.818519 	 4.353144 	 3.465375 
0.850000 	 45 	 0.979454 	 0.981997 	 0.980724 	 3.048051 	 1.626520 	 1.421531 
0.850000 	 46 	 0.997336 	 0.996701 	 0.997019 	 0.581224 	 0.259592 	 0.321633 
0.850000 	 47 	 0.996601 	 0.979014 	 0.987729 	 2.318334 	 0.318187 	 2.000148 
0.850000 	 48 	 0.995672 	 0.961035 	 0.978047 	 3.861224 	 0.373878 	 3.487347 
0.850000 	 49 	 0.994013 	 0.949642 	 0.971321 	 5.053408 	 0.515429 	 4.537979 
0.850000 	 50 	 0.968141 	 0.967208 	 0.967674 	 5.304330 	 2.612631 	 2.691699 
0.850000 	 51 	 0.985319 	 0.954659 	 0.969747 	 4.976059 	 1.188250 	 3.787809 
0.850000 	 52 	 0.939954 	 0.962516 	 0.951102 	 7.635841 	 4.743870 	 2.891971 
0.860000 	 1 	 0.902028 	 0.828815 	 0.863873 	 11.781880 	 4.060427 	 7.721454 
0.860000 	 2 	 0.849208 	 0.938285 	 0.891527 	 6.567449 	 4.792306 	 1.775143 
0.860000 	 3 	 0.934464 	 0.577602 	 0.713922 	 41.247149 	 3.609517 	 37.637632 
0.860000 	 4 	 0.894615 	 0.936632 	 0.915141 	 9.315377 	 5.917045 	 3.398331 
0.860000 	 5 	 0.973914 	 0.996495 	 0.985075 	 2.803374 	 2.477960 	 0.325414 
0.860000 	 6 	 0.889393 	 0.935696 	 0.911957 	 9.536573 	 6.142285 	 3.394289 
0.860000 	 7 	 0.883433 	 0.884600 	 0.884016 	 15.202188 	 7.644340 	 7.557847 
0.860000 	 8 	 0.723586 	 0.896939 	 0.800991 	 24.956961 	 19.186003 	 5.770957 
0.860000 	 9 	 0.746917 	 0.801150 	 0.773083 	 28.275443 	 16.320378 	 11.955064 
0.860000 	 10 	 0.948218 	 0.880715 	 0.913221 	 13.347842 	 3.835433 	 9.512409 
0.860000 	 11 	 0.913003 	 0.749533 	 0.823232 	 19.279424 	 4.277731 	 15.001693 
0.860000 	 12 	 0.949487 	 0.970085 	 0.959676 	 6.544913 	 4.143262 	 2.401651 
0.860000 	 13 	 0.977682 	 0.962918 	 0.970244 	 4.779282 	 1.778656 	 3.000626 
0.860000 	 14 	 0.888109 	 0.979061 	 0.931370 	 11.606827 	 9.922466 	 1.684361 
0.860000 	 15 	 0.953973 	 0.989746 	 0.971531 	 4.216327 	 3.471020 	 0.745306 
0.860000 	 16 	 0.976245 	 0.997770 	 0.986890 	 2.280000 	 2.088163 	 0.191837 
0.860000 	 17 	 0.877004 	 0.945274 	 0.909860 	 8.310965 	 5.882600 	 2.428365 
0.860000 	 18 	 0.983796 	 0.997701 	 0.990700 	 1.181241 	 1.036248 	 0.144993 
0.860000 	 19 	 0.998303 	 0.848525 	 0.917340 	 12.600735 	 0.118859 	 12.481876 
0.860000 	 20 	 0.878648 	 0.940987 	 0.908750 	 9.501458 	 6.534348 	 2.967110 
0.860000 	 21 	 0.916933 	 0.898619 	 0.907684 	 8.398928 	 3.740579 	 4.658349 
0.860000 	 22 	 0.914536 	 0.924901 	 0.919689 	 7.639075 	 4.087539 	 3.551537 
0.860000 	 23 	 0.854283 	 0.960477 	 0.904273 	 8.107429 	 6.531682 	 1.575746 
0.860000 	 24 	 0.975490 	 0.866636 	 0.917847 	 8.324074 	 1.168350 	 7.155724 
0.860000 	 25 	 0.996865 	 0.955886 	 0.975946 	 4.468377 	 0.285034 	 4.183343 
0.860000 	 26 	 0.966392 	 0.931937 	 0.948852 	 7.198201 	 2.321919 	 4.876282 
0.860000 	 27 	 0.988204 	 0.918535 	 0.952096 	 7.067950 	 0.838455 	 6.229494 
0.860000 	 28 	 0.725086 	 0.967728 	 0.829017 	 15.868098 	 14.585252 	 1.282846 
0.860000 	 29 	 0.963533 	 0.957445 	 0.960480 	 5.139161 	 2.363509 	 2.775652 
0.860000 	 30 	 0.878845 	 0.955748 	 0.915685 	 9.468649 	 7.088037 	 2.380612 
0.860000 	 31 	 0.920057 	 0.942534 	 0.931160 	 9.206099 	 5.409964 	 3.796135 
0.860000 	 32 	 0.955502 	 0.961785 	 0.958633 	 4.557262 	 2.459146 	 2.098117 
0.860000 	 33 	 0.717341 	 0.960744 	 0.821390 	 14.679895 	 13.300683 	 1.379212 
0.860000 	 34 	 0.848533 	 0.899061 	 0.873067 	 10.590171 	 6.501205 	 4.088967 
0.860000 	 35 	 0.975619 	 0.998340 	 0.986848 	 2.129091 	 1.996230 	 0.132861 
0.860000 	 36 	 0.998287 	 0.967694 	 0.982752 	 3.035550 	 0.148408 	 2.887141 
0.860000 	 37 	 0.994896 	 0.789044 	 0.880093 	 16.457394 	 0.309876 	 16.147518 
0.860000 	 38 	 0.897054 	 0.914602 	 0.905743 	 10.339002 	 5.700741 	 4.638261 
0.860000 	 39 	 0.781669 	 0.967676 	 0.864783 	 15.430614 	 13.782355 	 1.648259 
0.860000 	 40 	 0.977125 	 0.955880 	 0.966386 	 5.563567 	 1.872233 	 3.691335 
0.860000 	 41 	 0.983051 	 0.996155 	 0.989560 	 1.423673 	 1.163265 	 0.260408 
0.860000 	 42 	 0.983293 	 0.995822 	 0.989518 	 1.770548 	 1.419912 	 0.350636 
0.860000 	 43 	 0.967316 	 0.970286 	 0.968799 	 3.230899 	 1.694814 	 1.536085 
0.860000 	 44 	 0.935220 	 0.945038 	 0.940103 	 7.816855 	 4.249141 	 3.567714 
0.860000 	 45 	 0.980005 	 0.981552 	 0.980778 	 3.038011 	 1.581339 	 1.456672 
0.860000 	 46 	 0.997270 	 0.996869 	 0.997069 	 0.571429 	 0.266122 	 0.305306 
0.860000 	 47 	 0.996670 	 0.978575 	 0.987539 	 2.353597 	 0.311626 	 2.041971 
0.860000 	 48 	 0.995718 	 0.960789 	 0.977942 	 3.879184 	 0.369796 	 3.509388 
0.860000 	 49 	 0.994115 	 0.948720 	 0.970887 	 5.127162 	 0.506104 	 4.621058 
0.860000 	 50 	 0.968959 	 0.966358 	 0.967657 	 5.302648 	 2.541133 	 2.761515 
0.860000 	 51 	 0.985919 	 0.953032 	 0.969197 	 5.060754 	 1.137097 	 3.923657 
0.860000 	 52 	 0.940837 	 0.961075 	 0.950848 	 7.665939 	 4.662771 	 3.003169 
0.870000 	 1 	 0.905835 	 0.825906 	 0.864026 	 11.725292 	 3.872619 	 7.852673 
0.870000 	 2 	 0.856388 	 0.929580 	 0.891484 	 6.509410 	 4.483874 	 2.025537 
0.870000 	 3 	 0.934949 	 0.574774 	 0.711898 	 41.453030 	 3.563399 	 37.889631 
0.870000 	 4 	 0.894863 	 0.936303 	 0.915114 	 9.315377 	 5.899403 	 3.415974 
0.870000 	 5 	 0.974931 	 0.996280 	 0.985490 	 2.723680 	 2.378343 	 0.345337 
0.870000 	 6 	 0.894896 	 0.933940 	 0.914001 	 9.276887 	 5.789913 	 3.486974 
0.870000 	 7 	 0.886038 	 0.880399 	 0.883209 	 15.249141 	 7.416163 	 7.832978 
0.870000 	 8 	 0.728237 	 0.895527 	 0.803264 	 24.563224 	 18.713190 	 5.850034 
0.870000 	 9 	 0.749635 	 0.796745 	 0.772472 	 28.217983 	 15.998101 	 12.219881 
0.870000 	 10 	 0.948886 	 0.877262 	 0.911669 	 13.556272 	 3.768468 	 9.787804 
0.870000 	 11 	 0.914725 	 0.748219 	 0.823136 	 19.258256 	 4.177815 	 15.080440 
0.870000 	 12 	 0.949780 	 0.969624 	 0.959600 	 6.554648 	 4.116004 	 2.438644 
0.870000 	 13 	 0.977980 	 0.961745 	 0.969795 	 4.847767 	 1.752240 	 3.095527 
0.870000 	 14 	 0.891321 	 0.976038 	 0.931758 	 11.500746 	 9.573174 	 1.927572 
0.870000 	 15 	 0.951867 	 0.990330 	 0.970718 	 4.342857 	 3.640000 	 0.702857 
0.870000 	 16 	 0.976102 	 0.997855 	 0.986859 	 2.285714 	 2.101224 	 0.184490 
0.870000 	 17 	 0.879823 	 0.943573 	 0.910583 	 8.222890 	 5.719031 	 2.503859 
0.870000 	 18 	 0.983934 	 0.997675 	 0.990757 	 1.173869 	 1.027237 	 0.146631 
0.870000 	 19 	 0.998383 	 0.846530 	 0.916207 	 12.759214 	 0.112958 	 12.646256 
0.870000 	 20 	 0.881790 	 0.937620 	 0.908849 	 9.456197 	 6.319777 	 3.136420 
0.870000 	 21 	 0.918903 	 0.895994 	 0.907304 	 8.412326 	 3.633395 	 4.778932 
0.870000 	 22 	 0.916715 	 0.922471 	 0.919584 	 7.629848 	 3.963394 	 3.666454 
0.870000 	 23 	 0.856333 	 0.959111 	 0.904813 	 8.045438 	 6.415240 	 1.630198 
0.870000 	 24 	 0.976278 	 0.863232 	 0.916282 	 8.463805 	 1.125421 	 7.338384 
0.870000 	 25 	 0.997042 	 0.955373 	 0.975763 	 4.500806 	 0.268819 	 4.231987 
0.870000 	 26 	 0.967435 	 0.929974 	 0.948334 	 7.259681 	 2.242753 	 5.016928 
0.870000 	 27 	 0.988687 	 0.916561 	 0.951259 	 7.182400 	 0.802001 	 6.380399 
0.870000 	 28 	 0.729145 	 0.966464 	 0.831197 	 15.604328 	 14.271240 	 1.333088 
0.870000 	 29 	 0.964376 	 0.956156 	 0.960248 	 5.163553 	 2.303791 	 2.859762 
0.870000 	 30 	 0.882392 	 0.953607 	 0.916618 	 9.333311 	 6.837535 	 2.495776 
0.870000 	 31 	 0.931002 	 0.933488 	 0.932244 	 8.963811 	 4.570088 	 4.393723 
0.870000 	 32 	 0.956329 	 0.960999 	 0.958658 	 4.550623 	 2.409349 	 2.141274 
0.870000 	 33 	 0.721971 	 0.958541 	 0.823604 	 14.425763 	 12.969134 	 1.456629 
0.870000 	 34 	 0.851459 	 0.895931 	 0.873129 	 10.547351 	 6.331601 	 4.215750 
0.870000 	 35 	 0.976416 	 0.998111 	 0.987144 	 2.080098 	 1.928969 	 0.151129 
0.870000 	 36 	 0.998451 	 0.965585 	 0.981743 	 3.209546 	 0.133909 	 3.075637 
0.870000 	 37 	 0.995361 	 0.782911 	 0.876445 	 16.896315 	 0.279313 	 16.617002 
0.870000 	 38 	 0.899457 	 0.912110 	 0.905739 	 10.311263 	 5.537670 	 4.773593 
0.870000 	 39 	 0.784843 	 0.966430 	 0.866223 	 15.221405 	 13.509622 	 1.711783 
0.870000 	 40 	 0.977480 	 0.955557 	 0.966394 	 5.560194 	 1.841872 	 3.718322 
0.870000 	 41 	 0.982946 	 0.996191 	 0.989524 	 1.428571 	 1.170612 	 0.257959 
0.870000 	 42 	 0.983636 	 0.995713 	 0.989638 	 1.749874 	 1.390141 	 0.359733 
0.870000 	 43 	 0.969411 	 0.968867 	 0.969139 	 3.189937 	 1.580461 	 1.609476 
0.870000 	 44 	 0.936360 	 0.943897 	 0.940113 	 7.806039 	 4.164275 	 3.641764 
0.870000 	 45 	 0.980739 	 0.980906 	 0.980822 	 3.028807 	 1.521097 	 1.507710 
0.870000 	 46 	 0.997178 	 0.996978 	 0.997078 	 0.569796 	 0.275102 	 0.294694 
0.870000 	 47 	 0.996886 	 0.977990 	 0.987348 	 2.388860 	 0.291124 	 2.097736 
0.870000 	 48 	 0.995819 	 0.960196 	 0.977683 	 3.923265 	 0.360816 	 3.562449 
0.870000 	 49 	 0.994254 	 0.947412 	 0.970268 	 5.232282 	 0.493388 	 4.738895 
0.870000 	 50 	 0.969476 	 0.965671 	 0.967570 	 5.313583 	 2.495710 	 2.817873 
0.870000 	 51 	 0.986240 	 0.951858 	 0.968744 	 5.131194 	 1.109425 	 4.021769 
0.870000 	 52 	 0.941613 	 0.959970 	 0.950703 	 7.680989 	 4.592541 	 3.088448 
0.880000 	 1 	 0.909238 	 0.819651 	 0.862123 	 11.825347 	 3.690551 	 8.134795 
0.880000 	 2 	 0.866435 	 0.926900 	 0.895648 	 6.212586 	 4.109941 	 2.102645 
0.880000 	 3 	 0.935287 	 0.573046 	 0.710669 	 41.576559 	 3.532929 	 38.043630 
0.880000 	 4 	 0.894815 	 0.936491 	 0.915178 	 9.309496 	 5.903603 	 3.405893 
0.880000 	 5 	 0.975705 	 0.996155 	 0.985824 	 2.659760 	 2.302801 	 0.356959 
0.880000 	 6 	 0.900736 	 0.929162 	 0.914728 	 9.144122 	 5.404977 	 3.739145 
0.880000 	 7 	 0.888057 	 0.879066 	 0.883539 	 15.177476 	 7.257181 	 7.920295 
0.880000 	 8 	 0.731706 	 0.894453 	 0.804935 	 24.274924 	 18.364758 	 5.910165 
0.880000 	 9 	 0.751642 	 0.794390 	 0.772425 	 28.142202 	 15.780752 	 12.361450 
0.880000 	 10 	 0.949962 	 0.874827 	 0.910847 	 13.656720 	 3.674716 	 9.982003 
0.880000 	 11 	 0.915304 	 0.747851 	 0.823148 	 19.247248 	 4.144793 	 15.102456 
0.880000 	 12 	 0.949590 	 0.969891 	 0.959633 	 6.550754 	 4.133527 	 2.417227 
0.880000 	 13 	 0.978039 	 0.961152 	 0.969522 	 4.889837 	 1.746370 	 3.143467 
0.880000 	 14 	 0.895443 	 0.973389 	 0.932791 	 11.283409 	 9.142813 	 2.140596 
0.880000 	 15 	 0.950208 	 0.990813 	 0.970086 	 4.441633 	 3.773878 	 0.667755 
0.880000 	 16 	 0.975977 	 0.997959 	 0.986846 	 2.288163 	 2.112653 	 0.175510 
0.880000 	 17 	 0.878550 	 0.944367 	 0.910270 	 8.261475 	 5.792847 	 2.468628 
0.880000 	 18 	 0.983984 	 0.997649 	 0.990769 	 1.172230 	 1.023961 	 0.148270 
0.880000 	 19 	 0.998514 	 0.845272 	 0.915524 	 12.853626 	 0.103685 	 12.749941 
0.880000 	 20 	 0.884678 	 0.935219 	 0.909247 	 9.386630 	 6.129514 	 3.257116 
0.880000 	 21 	 0.920875 	 0.891876 	 0.906144 	 8.489365 	 3.521186 	 4.968180 
0.880000 	 22 	 0.915639 	 0.923500 	 0.919553 	 7.641592 	 4.023789 	 3.617803 
0.880000 	 23 	 0.858440 	 0.957682 	 0.905349 	 7.983447 	 6.296284 	 1.687163 
0.880000 	 24 	 0.976484 	 0.861193 	 0.915222 	 8.560606 	 1.112795 	 7.447811 
0.880000 	 25 	 0.997209 	 0.954815 	 0.975551 	 4.538356 	 0.253458 	 4.284897 
0.880000 	 26 	 0.968311 	 0.926741 	 0.947070 	 7.421382 	 2.172851 	 5.248530 
0.880000 	 27 	 0.989110 	 0.915320 	 0.950785 	 7.245984 	 0.770633 	 6.475351 
0.880000 	 28 	 0.733208 	 0.964653 	 0.833156 	 15.358142 	 13.953040 	 1.405101 
0.880000 	 29 	 0.965181 	 0.954789 	 0.959957 	 5.195515 	 2.246596 	 2.948920 
0.880000 	 30 	 0.885153 	 0.951888 	 0.917309 	 9.232438 	 6.644194 	 2.588243 
0.880000 	 31 	 0.933287 	 0.931557 	 0.932421 	 8.920148 	 4.398860 	 4.521288 
0.880000 	 32 	 0.957191 	 0.960258 	 0.958722 	 4.539834 	 2.357892 	 2.181942 
0.880000 	 33 	 0.725577 	 0.956673 	 0.825252 	 14.234744 	 12.712478 	 1.522266 
0.880000 	 34 	 0.853837 	 0.893320 	 0.873132 	 10.516284 	 6.194742 	 4.321542 
0.880000 	 35 	 0.977027 	 0.997924 	 0.987365 	 2.043562 	 1.877486 	 0.166076 
0.880000 	 36 	 0.998546 	 0.963514 	 0.980717 	 3.386101 	 0.125380 	 3.260721 
0.880000 	 37 	 0.995658 	 0.775801 	 0.872086 	 17.420133 	 0.258938 	 17.161195 
0.880000 	 38 	 0.901626 	 0.909928 	 0.905758 	 10.284365 	 5.392252 	 4.892113 
0.880000 	 39 	 0.787691 	 0.965135 	 0.867431 	 15.042689 	 13.264839 	 1.777849 
0.880000 	 40 	 0.978284 	 0.954952 	 0.966477 	 5.542484 	 1.773561 	 3.768923 
0.880000 	 41 	 0.982854 	 0.996252 	 0.989507 	 1.431020 	 1.177143 	 0.253878 
0.880000 	 42 	 0.984065 	 0.995615 	 0.989806 	 1.720930 	 1.352927 	 0.368003 
0.880000 	 43 	 0.971134 	 0.967447 	 0.969287 	 3.169456 	 1.486589 	 1.682867 
0.880000 	 44 	 0.936820 	 0.943256 	 0.940027 	 7.812695 	 4.129330 	 3.683365 
0.880000 	 45 	 0.981996 	 0.979655 	 0.980824 	 3.024624 	 1.418185 	 1.606439 
0.880000 	 46 	 0.997087 	 0.997095 	 0.997091 	 0.567347 	 0.284082 	 0.283265 
0.880000 	 47 	 0.997137 	 0.976828 	 0.986878 	 2.475787 	 0.267342 	 2.208445 
